"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","createdMsia"
"Sape gune u-mobile? Oke x line? Nak tukar data plan nieh..maxis hampeh btol",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-26 01:48:00"
"Rasa membazir gila subscribe plan maxis 128. Call tak sampai 60 minit, sms langsung tak guna, data plan pakai 5gb dari 10gb.",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-26 16:58:00"
"@reginaaismail @grezyo *tukar plan ke maxis & u-mobile sekarang*",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-26 19:47:00"
"@Mrzulhelxx fak betul maxis ! plan sumpah nais",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-27 00:07:00"
"Maxis ni bodoh lah. 6gb guna 2 minggu dah habis? Meluat aku aih. Aku nk tukaq plan bebai ah mcm ni",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-27 01:46:00"
"So I told my colleagues abt the absurdity of Maxis n @umobile to impose such T&C only bill more thn 80 n 70 entitle for Iphone plan. Agree!!",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-27 01:46:00"
"plan baru ni internet laju. aku harap bukan awal awal jela laju, nanti lama lama slow pulak. maxis ni bukan leh caye",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-27 01:46:00"
"Iklan trivago ngan maxis one plan paling selalu aku tgk spnjg kt hospital ni",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-27 01:46:00"
"Rasa macam dah kena tipu dengan maxis. 10 hari dah guna 99% plan 5gb bukannya buat mende pun",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-28 08:46:00"
"Maxis zerolution plan 128<d7>24 + 96<d7>24 compared to buying the phone which is 2699 LoL",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-28 8:46:00 "
"Downgrading my Maxis plan is the best decision I've ever made this year. Save money & zero regret from unused quota.",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-29 09:46:00"
"please suggest me a good internet plan. maxis likes shit",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-29 09:46:00"
"Baru lepas pergi maxis tukar plan dari postpaid ke prepaid, sebab nak try #HotlinkFAST",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-29 09:46:00"
"Setel activate hotlink tablet plan kt Sunway Pyramid maxis center. Dia ckp some phones ada setting APN yg berbeza?",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-30 10:11:00"
"Sebab bosan tahap biawak tadi pagi pi celcom centre nk tukar plan celcom gold..smntra tggu confirmation msg sggup bli data maxis baru..",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-30 10:11:00"
"So apparently maxis has this new trade in phone plan",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-30 10:11:00"
"@Maxis I want to port into maxis hotlink and subscribe to validity 365. Pls let me know which hotlink plan to port in. Thanks.",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-06-11 12:11:00"
